ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10366420,HZ101587,01/02/2016 12:31:00 PM,117XX S HARVARD AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,APARTMENT,true,false,0522,005,34,53,18,1176064,1827037,2016,01/10/2016 08:46:55 AM,41.680744713,-87.631149949,"(41.680744713, -87.631149949)"
10366384,HZ101532,01/02/2016 12:30:00 PM,038XX S KEDZIE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,true,0911,009,12,58,04A,1155671,1878765,2016,01/10/2016 08:46:55 AM,41.823126565,-87.704414951,"(41.823126565, -87.704414951)"
10365813,HZ101562,01/02/2016 12:30:00 PM,083XX S BALTIMORE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0423,004,10,46,07,1196831,1850201,2016,01/10/2016 08:46:55 AM,41.743819284,-87.554366467,"(41.743819284, -87.554366467)"
10365820,HZ101611,01/02/2016 12:30:00 PM,080XX S CONSTANCE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,0414,004,8,46,26,1189819,1852071,2016,01/10/2016 08:46:55 AM,41.749122047,-87.579998583,"(41.749122047, -87.579998583)"
10365815,HZ101557,01/02/2016 12:28:00 PM,063XX S ASHLAND AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),true,true,0725,007,16,67,04B,1166756,1862753,2016,01/10/2016 08:46:55 AM,41.778957917,-87.664205596,"(41.778957917, -87.664205596)"
10365822,HZ101559,01/02/2016 12:15:00 PM,037XX W 16TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,false,true,1014,010,24,29,08B,1151858,1891789,2016,01/10/2016 08:46:55 AM,41.858941802,-87.71806122,"(41.858941802, -87.71806122)"
10365785,HZ101550,01/02/2016 12:10:00 PM,097XX S EWING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,false,0432,004,10,52,08A,1202123,1841120,2016,01/10/2016 08:46:55 AM,41.718767288,-87.535285129,"(41.718767288, -87.535285129)"
10366672,HZ102601,01/02/2016 12:00:00 PM,077XX W MYRTLE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1612,016,41,10,11,1123846,1940532,2016,01/10/2016 08:46:55 AM,41.993203919,-87.819814553,"(41.993203919, -87.819814553)"
10365722,HZ101507,01/02/2016 12:00:00 PM,013XX W FLETCHER ST,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,RESIDENCE,false,true,1933,019,32,6,26,1166932,1921034,2016,01/10/2016 08:46:55 AM,41.938882329,-87.661889437,"(41.938882329, -87.661889437)"
10365732,HZ101503,01/02/2016 12:00:00 PM,067XX S GREEN ST,0320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,false,true,0723,007,17,68,03,1171799,1860149,2016,01/10/2016 08:46:55 AM,41.771703065,-87.645793868,"(41.771703065, -87.645793868)"
10366002,HZ101599,01/02/2016 12:00:00 PM,027XX W 21ST ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1023,010,28,30,06,1158576,1889948,2016,01/10/2016 08:46:55 AM,41.85375515,-87.693451934,"(41.85375515, -87.693451934)"
10366223,HZ102161,01/02/2016 12:00:00 PM,049XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0224,002,3,38,06,1179271,1872257,2016,01/10/2016 08:46:55 AM,41.804761397,-87.618034879,"(41.804761397, -87.618034879)"
10366245,HZ102170,01/02/2016 12:00:00 PM,018XX N ALBANY AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1421,014,26,22,05,1155212,1912222,2016,01/10/2016 08:46:55 AM,41.914945331,-87.705200717,"(41.914945331, -87.705200717)"
10366671,HZ102693,01/02/2016 12:00:00 PM,068XX S LANGLEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0321,003,6,42,11,1182067,1859900,2016,01/10/2016 08:46:55 AM,41.770788369,-87.608162737,"(41.770788369, -87.608162737)"
10366846,HZ102143,01/02/2016 12:00:00 PM,108XX S BENSLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0434,004,10,51,05,,,2016,01/10/2016 08:46:55 AM,,,
10367910,HZ104001,01/02/2016 12:00:00 PM,082XX S CARPENTER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0613,006,21,71,14,1170748,1850236,2016,01/10/2016 08:46:55 AM,41.744523509,-87.64993515,"(41.744523509, -87.64993515)"
10370296,HZ106226,01/02/2016 12:00:00 PM,063XX N CALIFORNIA AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,2413,024,50,2,06,,,2016,01/10/2016 08:46:55 AM,,,
10372688,HZ108201,01/02/2016 12:00:00 PM,071XX S CHAMPLAIN AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,0323,003,6,69,11,,,2016,01/10/2016 08:46:55 AM,,,
10374090,HZ108241,01/02/2016 12:00:00 PM,008XX W 86TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0613,006,21,71,26,,,2016,01/10/2016 04:05:09 PM,,,
10366224,HZ102183,01/02/2016 11:50:00 AM,085XX S CICERO AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,HOTEL/MOTEL,false,true,0834,008,18,70,04B,1145925,1847569,2016,01/10/2016 08:46:55 AM,41.737709752,-87.740958098,"(41.737709752, -87.740958098)"
10365711,HZ101496,01/02/2016 11:45:00 AM,006XX W ROOSEVELT RD,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,0124,001,2,28,14,1172358,1894959,2016,01/10/2016 08:46:55 AM,41.867212746,-87.642719166,"(41.867212746, -87.642719166)"
10365738,HZ101511,01/02/2016 11:45:00 AM,058XX S CAMPBELL AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0824,008,16,63,26,1160701,1865964,2016,01/10/2016 08:46:55 AM,41.787896487,-87.686315273,"(41.787896487, -87.686315273)"
10365845,HZ101553,01/02/2016 11:44:00 AM,070XX S ABERDEEN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0733,007,17,68,18,1170202,1858042,2016,01/10/2016 08:46:55 AM,41.765956079,-87.651709149,"(41.765956079, -87.651709149)"
10366418,HZ101608,01/02/2016 11:44:00 AM,119XX S LA SALLE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,true,false,0522,005,9,53,18,1177407,1825774,2016,01/10/2016 08:46:55 AM,41.677248707,-87.626271858,"(41.677248707, -87.626271858)"
10365686,HZ101476,01/02/2016 11:40:00 AM,073XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,false,false,0733,007,17,68,14,1169599,1855906,2016,01/10/2016 08:46:55 AM,41.760107711,-87.653981184,"(41.760107711, -87.653981184)"
10365800,HZ101484,01/02/2016 11:33:00 AM,083XX S STEWART AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0622,006,21,44,06,1175078,1849610,2016,01/10/2016 08:46:55 AM,41.742710224,-87.634088181,"(41.742710224, -87.634088181)"
10367420,HZ103400,01/02/2016 11:30:00 AM,054XX N EAST RIVER RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1614,016,41,76,08B,1116632,1934938,2016,01/10/2016 08:46:55 AM,41.977968974,-87.846468041,"(41.977968974, -87.846468041)"
10365748,HZ101512,01/02/2016 11:30:00 AM,037XX W AUGUSTA BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1112,011,27,23,18,1151049,1906406,2016,01/10/2016 08:46:55 AM,41.899068317,-87.720647787,"(41.899068317, -87.720647787)"
10368903,HZ103340,01/02/2016 11:30:00 AM,032XX N WESTERN AVE,0870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,false,false,1921,019,32,5,06,,,2016,01/10/2016 08:46:55 AM,,,
10365832,HZ101498,01/02/2016 11:30:00 AM,053XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1522,015,29,25,14,1140817,1898814,2016,01/10/2016 08:46:55 AM,41.878429302,-87.758416881,"(41.878429302, -87.758416881)"
10365894,HZ101710,01/02/2016 11:30:00 AM,048XX S UNION AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,false,true,0935,009,11,61,26,1172447,1872812,2016,01/10/2016 08:46:55 AM,41.80643749,-87.643045829,"(41.80643749, -87.643045829)"
10365960,HZ101521,01/02/2016 11:30:00 AM,057XX S ADA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0713,007,16,67,08B,1168308,1866661,2016,01/10/2016 08:46:55 AM,41.789648662,-87.658403366,"(41.789648662, -87.658403366)"
10366367,HZ102414,01/02/2016 11:24:00 AM,006XX N LA SALLE DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,1832,018,42,8,11,1175029,1904381,2016,01/10/2016 08:46:55 AM,41.893007898,-87.632631233,"(41.893007898, -87.632631233)"
10366073,HZ101999,01/02/2016 11:20:00 AM,0000X E OHIO ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1834,018,42,8,06,1176753,1904212,2016,01/10/2016 08:46:55 AM,41.892505345,-87.626304822,"(41.892505345, -87.626304822)"
10365710,HZ101473,01/02/2016 11:20:00 AM,105XX S MAY ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),false,false,2232,022,34,73,26,1170634,1834887,2016,01/10/2016 08:46:55 AM,41.702406101,-87.650798767,"(41.702406101, -87.650798767)"
10365721,HZ101485,01/02/2016 11:20:00 AM,004XX S KEDZIE AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,PARKING LOT/GARAGE(NON.RESID.),true,false,1134,011,28,27,26,1155116,1897593,2016,01/10/2016 08:46:55 AM,41.874803912,-87.705946413,"(41.874803912, -87.705946413)"
10365695,HZ101454,01/02/2016 11:12:00 AM,028XX N NAGLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2511,025,36,19,08B,1132930,1918077,2016,01/10/2016 08:46:55 AM,41.931430784,-87.786926231,"(41.931430784, -87.786926231)"
10365737,HZ101494,01/02/2016 11:05:00 AM,012XX S FAIRFIELD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,true,false,1023,010,28,29,18,1158231,1894128,2016,01/10/2016 08:46:55 AM,41.865232556,-87.694604079,"(41.865232556, -87.694604079)"
10365756,HZ101458,01/02/2016 11:00:00 AM,003XX N DEARBORN ST,0460,BATTERY,SIMPLE,HOTEL/MOTEL,false,true,1831,018,42,8,08B,1175883,1902625,2016,01/10/2016 08:46:55 AM,41.88817016,-87.629547745,"(41.88817016, -87.629547745)"
10365819,HZ101596,01/02/2016 11:00:00 AM,004XX E 61ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,VACANT LOT/LAND,false,false,0313,003,20,42,14,1180065,1864658,2016,01/10/2016 08:46:55 AM,41.783890879,-87.615355627,"(41.783890879, -87.615355627)"
10366198,HZ102162,01/02/2016 11:00:00 AM,012XX N KARLOV AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,2534,025,37,23,18,1148819,1908107,2016,01/10/2016 08:46:55 AM,41.903779445,-87.728794546,"(41.903779445, -87.728794546)"
10366346,HZ102399,01/02/2016 11:00:00 AM,086XX S LOOMIS BLVD,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0614,006,21,71,08A,1168504,1847499,2016,01/10/2016 08:46:55 AM,41.737061404,-87.658236123,"(41.737061404, -87.658236123)"
10367529,HZ103445,01/02/2016 11:00:00 AM,052XX W GRAND AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,OTHER,false,false,2515,025,37,19,11,1140742,1913009,2016,01/10/2016 08:46:55 AM,41.917383448,-87.75834295,"(41.917383448, -87.75834295)"
10369453,HZ103471,01/02/2016 11:00:00 AM,042XX W GLADYS AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,1132,011,24,26,07,,,2016,01/10/2016 08:46:55 AM,,,
10365716,HZ101480,01/02/2016 11:00:00 AM,0000X N MASON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1513,015,29,25,14,1136772,1899690,2016,01/10/2016 08:46:55 AM,41.880906558,-87.773248499,"(41.880906558, -87.773248499)"
10365729,HZ101411,01/02/2016 10:53:00 AM,048XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1533,015,28,25,14,1144109,1898892,2016,01/10/2016 08:46:55 AM,41.878582195,-87.746327253,"(41.878582195, -87.746327253)"
10365768,HZ101405,01/02/2016 10:38:00 AM,010XX N SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1121,011,26,23,08B,1154115,1906936,2016,01/10/2016 08:46:55 AM,41.90046205,-87.709372247,"(41.90046205, -87.709372247)"
10365676,HZ101416,01/02/2016 10:38:00 AM,007XX N LAWNDALE AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,1112,011,27,23,18,1151583,1904783,2016,01/10/2016 08:46:55 AM,41.894604162,-87.718729113,"(41.894604162, -87.718729113)"
10365733,HZ101429,01/02/2016 10:30:00 AM,014XX E 67TH PL,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0332,003,5,43,08A,1187023,1860525,2016,01/10/2016 08:46:55 AM,41.772387318,-87.58997636,"(41.772387318, -87.58997636)"
10368762,HZ101399,01/02/2016 10:25:00 AM,026XX W PERSHING RD,0460,BATTERY,SIMPLE,OTHER,false,false,0911,009,12,58,08B,,,2016,01/10/2016 08:46:55 AM,,,
10365745,HZ101430,01/02/2016 10:25:00 AM,063XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0725,007,16,67,18,1166755,1862773,2016,01/10/2016 08:46:55 AM,41.779012821,-87.664208692,"(41.779012821, -87.664208692)"
10365717,HZ101492,01/02/2016 10:20:00 AM,053XX S INDIANA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0231,002,3,40,26,1178508,1869593,2016,01/10/2016 08:46:55 AM,41.797468529,-87.620914182,"(41.797468529, -87.620914182)"
10365825,HZ101447,01/02/2016 10:15:00 AM,087XX S HONORE ST,0460,BATTERY,SIMPLE,STREET,false,false,2221,022,21,71,08B,1165535,1846817,2016,01/10/2016 08:46:55 AM,41.735253288,-87.66913296,"(41.735253288, -87.66913296)"
10365719,HZ101410,01/02/2016 10:15:00 AM,087XX S WOOD ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2221,022,21,71,08B,1165866,1846826,2016,01/10/2016 08:46:55 AM,41.73527097,-87.66792005,"(41.73527097, -87.66792005)"
10365980,HZ101697,01/02/2016 10:04:00 AM,092XX S WESTERN AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2221,022,19,72,08A,1161988,1843421,2016,01/10/2016 08:46:55 AM,41.726008504,-87.682221922,"(41.726008504, -87.682221922)"
10365694,HZ101441,01/02/2016 10:00:00 AM,085XX S KOLIN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0834,008,18,70,26,1148909,1847556,2016,01/10/2016 08:46:55 AM,41.737617194,-87.730025671,"(41.737617194, -87.730025671)"
10365707,HZ101440,01/02/2016 10:00:00 AM,003XX S CALIFORNIA AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,1124,011,2,27,06,1157775,1898215,2016,01/10/2016 08:46:55 AM,41.876456992,-87.696166704,"(41.876456992, -87.696166704)"
10365709,HZ101471,01/02/2016 10:00:00 AM,033XX N CLAREMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,false,false,1921,019,32,5,14,1160117,1922079,2016,01/10/2016 08:46:55 AM,41.941893616,-87.686907297,"(41.941893616, -87.686907297)"
10365728,HZ101466,01/02/2016 10:00:00 AM,073XX S SOUTH SHORE DR,0820,THEFT,$500 AND UNDER,STREET,false,false,0334,003,7,43,06,1195179,1857404,2016,01/10/2016 08:46:55 AM,41.763625742,-87.560182233,"(41.763625742, -87.560182233)"
10366617,HZ102721,01/02/2016 10:00:00 AM,053XX S RICHMOND ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0923,009,14,63,05,1157618,1869029,2016,01/10/2016 08:46:55 AM,41.796370382,-87.69753636,"(41.796370382, -87.69753636)"
10367631,HZ103597,01/02/2016 10:00:00 AM,048XX W CORTEZ ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,1531,015,37,25,20,,,2016,01/10/2016 08:46:55 AM,,,
10368559,HZ104614,01/02/2016 10:00:00 AM,006XX N STATE ST,0810,THEFT,OVER $500,HOTEL/MOTEL,false,false,1832,018,42,8,06,,,2016,01/10/2016 08:46:55 AM,,,
10369824,HZ104544,01/02/2016 10:00:00 AM,008XX S PLYMOUTH CT,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0123,001,2,32,11,,,2016,01/10/2016 08:46:55 AM,,,
10365635,HZ101375,01/02/2016 09:55:00 AM,049XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1533,015,28,25,18,1143598,1899211,2016,01/10/2016 08:46:55 AM,41.879467146,-87.748195577,"(41.879467146, -87.748195577)"
10365671,HZ101435,01/02/2016 09:43:00 AM,068XX S EAST END AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0332,003,5,43,26,1188715,1859966,2016,01/10/2016 08:46:55 AM,41.770813077,-87.58379193,"(41.770813077, -87.58379193)"
10365669,HZ101362,01/02/2016 09:42:00 AM,010XX E 132ND ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0533,005,9,54,08A,1185727,1818033,2016,01/10/2016 08:46:55 AM,41.655814926,-87.59606083,"(41.655814926, -87.59606083)"
10365727,HZ101486,01/02/2016 09:30:00 AM,052XX W POTOMAC AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2532,025,37,25,07,1140998,1908149,2016,01/10/2016 08:46:55 AM,41.904042349,-87.75752226,"(41.904042349, -87.75752226)"
10365666,HZ101333,01/02/2016 09:05:00 AM,110XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0513,005,9,49,08B,1178219,1831614,2016,01/10/2016 08:46:55 AM,41.693256208,-87.623123486,"(41.693256208, -87.623123486)"
10366165,HZ101379,01/02/2016 09:00:00 AM,057XX S MICHIGAN AVE,0810,THEFT,OVER $500,APARTMENT,false,false,0232,002,20,40,06,1178135,1867037,2016,01/10/2016 08:46:55 AM,41.790463096,-87.622359535,"(41.790463096, -87.622359535)"
10367836,HZ103957,01/02/2016 09:00:00 AM,024XX W 34TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0911,009,12,59,14,1160684,1881734,2016,01/10/2016 08:46:55 AM,41.831171677,-87.685942031,"(41.831171677, -87.685942031)"
10370261,HZ106192,01/02/2016 09:00:00 AM,076XX S PAULINA ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0611,006,17,71,11,,,2016,01/10/2016 08:46:55 AM,,,
10370810,HZ103368,01/02/2016 09:00:00 AM,006XX N PARKSIDE AVE,0810,THEFT,OVER $500,STREET,false,false,1511,015,29,25,06,,,2016,01/10/2016 08:46:55 AM,,,
10365626,HZ101338,01/02/2016 09:00:00 AM,012XX W 70TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0734,007,17,67,08B,1169412,1858367,2016,01/10/2016 08:46:55 AM,41.766865063,-87.65459537,"(41.766865063, -87.65459537)"
10365634,HZ101360,01/02/2016 09:00:00 AM,0000X E RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0111,001,42,32,14,1176550,1901291,2016,01/10/2016 08:46:55 AM,41.884494554,-87.627138636,"(41.884494554, -87.627138636)"
10365639,HZ101350,01/02/2016 09:00:00 AM,014XX W BARRY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,1933,019,32,6,14,1166088,1920678,2016,01/10/2016 08:46:55 AM,41.937923545,-87.665001538,"(41.937923545, -87.665001538)"
10365698,HZ101448,01/02/2016 09:00:00 AM,068XX S EAST END AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0332,003,5,43,14,1188715,1859966,2016,01/10/2016 08:46:55 AM,41.770813077,-87.58379193,"(41.770813077, -87.58379193)"
10365726,HZ101320,01/02/2016 08:50:00 AM,0000X N PARKSIDE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1513,015,29,25,04B,1138599,1899808,2016,01/10/2016 08:46:55 AM,41.881197451,-87.76653692,"(41.881197451, -87.76653692)"
10365663,HZ101331,01/02/2016 08:46:00 AM,048XX S WINCHESTER AVE,0850,THEFT,ATTEMPT THEFT,STREET,false,false,0931,009,20,61,06,1164168,1872644,2016,01/10/2016 08:46:55 AM,41.806154931,-87.673415106,"(41.806154931, -87.673415106)"
10365613,HZ101319,01/02/2016 08:45:00 AM,012XX W 87TH ST,0860,THEFT,RETAIL THEFT,OTHER,false,false,0613,006,21,71,06,1169761,1847097,2016,01/10/2016 08:46:55 AM,41.735931109,-87.653642482,"(41.735931109, -87.653642482)"
10365681,HZ101330,01/02/2016 08:40:00 AM,104XX S AVENUE N,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0432,004,10,52,08B,1201176,1836369,2016,01/10/2016 08:46:55 AM,41.705754191,-87.538914126,"(41.705754191, -87.538914126)"
10365658,HZ101345,01/02/2016 08:40:00 AM,095XX S PEORIA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,2223,022,21,73,14,1171994,1841596,2016,01/10/2016 08:46:55 AM,41.720786908,-87.645622609,"(41.720786908, -87.645622609)"
10365931,HZ101754,01/02/2016 08:30:00 AM,084XX S KINGSTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0423,004,7,46,05,1194635,1849511,2016,01/10/2016 08:46:55 AM,41.741980135,-87.562435278,"(41.741980135, -87.562435278)"
10365787,HZ101318,01/02/2016 08:26:00 AM,054XX W QUINCY ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,1522,015,29,25,04B,1140284,1898471,2016,01/10/2016 08:46:55 AM,41.877497847,-87.760382378,"(41.877497847, -87.760382378)"
10371688,HZ107423,01/02/2016 08:00:00 AM,043XX S HONORE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0924,009,12,61,26,,,2016,01/10/2016 08:46:55 AM,,,
10372201,HZ108010,01/02/2016 08:00:00 AM,071XX N MANKATO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1621,016,41,12,26,,,2016,01/10/2016 08:46:55 AM,,,
10365630,HZ101301,01/02/2016 08:00:00 AM,013XX W PRATT BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2431,024,49,1,14,1166033,1945299,2016,01/10/2016 08:46:55 AM,42.005485601,-87.664497235,"(42.005485601, -87.664497235)"
10370019,HZ105752,01/02/2016 08:00:00 AM,054XX N LUDLAM AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1623,016,45,11,14,,,2016,01/10/2016 08:46:55 AM,,,
10366166,HZ101323,01/02/2016 07:30:00 AM,034XX S INDIANA AVE,0560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,0211,002,3,35,08A,1178163,1882297,2016,01/10/2016 08:46:55 AM,41.832337226,-87.621793581,"(41.832337226, -87.621793581)"
10365706,HZ101304,01/02/2016 07:00:00 AM,007XX S MICHIGAN AVE,0483,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,HOTEL/MOTEL,false,false,0123,001,2,32,04B,1177389,1897003,2016,01/10/2016 08:46:55 AM,41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
10365835,HZ101676,01/02/2016 07:00:00 AM,037XX W 57TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0822,008,14,62,06,1152376,1866550,2016,01/10/2016 08:46:55 AM,41.789672422,-87.716824585,"(41.789672422, -87.716824585)"
10366810,HZ102802,01/02/2016 07:00:00 AM,066XX S ST LAWRENCE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,0321,003,20,42,02,1181373,1861218,2016,01/10/2016 08:46:55 AM,41.77442112,-87.610666056,"(41.77442112, -87.610666056)"
10365920,HZ101854,01/02/2016 06:41:00 AM,003XX N PINE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1523,015,28,25,26,1139438,1901798,2016,01/10/2016 08:46:55 AM,41.886643019,-87.763407584,"(41.886643019, -87.763407584)"
10365659,HZ101275,01/02/2016 06:30:00 AM,003XX S CICERO AVE,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,1533,015,24,25,04B,1144455,1897775,2016,01/10/2016 08:46:55 AM,41.87551051,-87.745084907,"(41.87551051, -87.745084907)"
10366046,HZ101935,01/02/2016 06:30:00 AM,057XX W DAKIN ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1633,016,38,15,08A,1137365,1925671,2016,01/10/2016 08:46:55 AM,41.95219079,-87.770444861,"(41.95219079, -87.770444861)"
10365660,HZ101391,01/02/2016 06:22:00 AM,039XX W LAKE ST,0810,THEFT,OVER $500,CTA GARAGE / OTHER PROPERTY,false,false,1122,011,27,26,06,1150264,1901405,2016,01/10/2016 08:46:55 AM,41.885360399,-87.723661606,"(41.885360399, -87.723661606)"
10365679,HZ101274,01/02/2016 06:10:00 AM,089XX S EUCLID AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0413,004,8,48,14,1190738,1846038,2016,01/10/2016 08:46:55 AM,41.732544806,-87.576825409,"(41.732544806, -87.576825409)"
10372043,HZ107913,01/02/2016 06:00:00 AM,012XX W 97TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,2213,022,21,73,07,,,2016,01/10/2016 08:46:55 AM,,,
10365573,HZ101269,01/02/2016 05:50:00 AM,063XX S LAPORTE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0813,008,13,64,05,1144473,1862138,2016,01/10/2016 08:46:55 AM,41.777717014,-87.745913465,"(41.777717014, -87.745913465)"
